holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,303.23,0.0,0.0,49,Snow,heavy intensity rain,2012-10-16 01:00:00,480
None,288.37,0.0,0.0,16,Mist,overcast clouds,2012-10-16 02:00:00,719
None,256.66,0.0,0.0,27,Snow,light snow,2012-10-16 03:00:00,112
None,276.72,0.0,0.0,34,Clouds,scattered clouds,2012-10-16 04:00:00,767
None,294.91,0.0,0.0,4,Fog,light snow,2012-10-16 05:00:00,539
None,281.49,0.0,0.0,25,Snow,scattered clouds,2012-10-16 06:00:00,2154
None,257.29,0.0,0.0,41,Clear,few clouds,2012-10-16 07:00:00,4969
None,259.45,0.0,0.0,92,Clear,mist,2012-10-16 08:00:00,5545
None,297.53,0.0,0.0,93,Clear,heavy intensity rain,2012-10-16 09:00:00,6193
None,278.99,0.0,0.0,82,Rain,mist,2012-10-16 10:00:00,2037
None,288.82,0.0,0.0,12,Rain,heavy intensity rain,2012-10-16 11:00:00,2229
None,270.52,0.0,0.0,97,Mist,light snow,2012-10-16 12:00:00,3388
None,279.29,0.0,0.0,57,Clear,light rain,2012-10-16 13:00:00,2562
None,303.74,0.0,0.0,49,Rain,light rain,2012-10-16 14:00:00,2437
None,268.13,0.0,0.0,62,Clouds,overcast clouds,2012-10-16 15:00:00,3799
Presidents Day,287.11,0.0,0.0,82,Drizzle,overcast clouds,2012-10-16 16:00:00,7074
None,259.49,0.0,0.0,90,Clear,mist,2012-10-16 17:00:00,5225
None,256.7,0.0,0.0,74,Clouds,sky is clear,2012-10-16 18:00:00,5797
None,293.1,0.0,0.0013,50,Clear,broken clouds,2012-10-16 19:00:00,1483
None,296.43,0.0,0.0,28,Drizzle,scattered clouds,2012-10-16 20:00:00,2078
None,286.76,0.0,0.0,38,Clear,broken clouds,2012-10-16 21:00:00,2159
None,258.7,0.0,0.0,47,Clouds,few clouds,2012-10-16 22:00:00,2704
None,263.23,0.0,0.0,68,Rain,broken clouds,2012-10-16 23:00:00,1652
None,300.11,0.0,0.0,67,Mist,scattered clouds,2012-10-17 00:00:00,738
None,265.88,0.0,0.0,95,Clouds,heavy intensity rain,2012-10-17 01:00:00,595
None,295.04,0.0,0.0,10,Clouds,few clouds,2012-10-17 02:00:00,626
None,265.73,0.0,0.0,77,Rain,overcast clouds,2012-10-17 03:00:00,271
None,301.67,0.0,0.0,50,Clear,mist,2012-10-17 04:00:00,128
None,300.29,0.0,0.0,74,Rain,heavy intensity rain,2012-10-17 05:00:00,591
None,252.38,0.0,0.0,71,Clouds,overcast clouds,2012-10-17 06:00:00,1216
None,292.37,0.0,0.0,27,Clouds,light rain,2012-10-17 07:00:00,5743
None,259.32,0.0,0.0,29,Rain,light snow,2012-10-17 08:00:00,6705
None,261.84,0.0,0.0,40,Mist,light snow,2012-10-17 09:00:00,7024
None,275.29,0.0,0.0,18,Rain,mist,2012-10-17 10:00:00,3069
None,281.7,0.0,0.0,96,Thunderstorm,light rain,2012-10-17 11:00:00,3396
None,267.92,1.0531,0.0,7,Clear,mist,2012-10-17 12:00:00,2517
None,281.65,0.0,0.0,99,Clouds,broken clouds,2012-10-17 13:00:00,2098
None,259.39,0.0,0.0,9,Fog,few clouds,2012-10-17 14:00:00,3768
None,251.23,0.0,0.0,37,Thunderstorm,heavy intensity rain,2012-10-17 15:00:00,3060
None,281.42,0.0,0.0,19,Fog,overcast clouds,2012-10-17 16:00:00,7327
None,278.46,0.0,0.0,34,Clouds,scattered clouds,2012-10-17 17:00:00,5301
None,287.93,0.0,0.0,77,Drizzle,light snow,2012-10-17 18:00:00,5180
None,285.74,0.0,0.0,21,Mist,few clouds,2012-10-17 19:00:00,1806
None,299.36,0.0,0.0,47,Clouds,sky is clear,2012-10-17 20:00:00,2322
None,275.27,0.0,0.0,8,Snow,few clouds,2012-10-17 21:00:00,1899
None,250.46,0.0,0.0,14,Thunderstorm,broken clouds,2012-10-17 22:00:00,2192
None,284.69,0.0,0.0,70,Clear,scattered clouds,2012-10-17 23:00:00,2339
None,287.13,0.0,0.0,48,Fog,light snow,2012-10-18 00:00:00,270
None,278.68,0.0,0.0,77,Haze,few clouds,2012-10-18 01:00:00,332
None,287.91,0.0,0.0,3,Clouds,sky is clear,2012-10-18 02:00:00,240
None,267.8,0.1808,0.0,84,Clouds,light rain,2012-10-18 03:00:00,335
None,258.18,0.0,0.0,37,Clouds,heavy intensity rain,2012-10-18 04:00:00,402
Veterans Day,286.55,0.0,0.0,50,Rain,broken clouds,2012-10-18 05:00:00,207
None,263.49,0.0,0.0,48,Clouds,light snow,2012-10-18 06:00:00,1217
None,275.1,0.0,0.0,100,Mist,mist,2012-10-18 07:00:00,6316
None,277.04,0.0,0.0,39,Mist,heavy intensity rain,2012-10-18 08:00:00,6258
None,276.25,0.0,0.0,82,Clouds,scattered clouds,2012-10-18 09:00:00,7113
None,282.91,0.0,0.0,88,Rain,mist,2012-10-18 10:00:00,2569
None,251.62,0.0,0.0,39,Clouds,light snow,2012-10-18 11:00:00,3346
None,304.43,0.0,0.0,84,Fog,light snow,2012-10-18 12:00:00,2685
None,289.4,0.0,0.0,65,Fog,few clouds,2012-10-18 13:00:00,2625
None,273.4,0.0,0.0,75,Drizzle,light snow,2012-10-18 14:00:00,3311
None,260.52,0.0,0.0,33,Clouds,sky is clear,2012-10-18 15:00:00,2853
None,254.41,0.0,0.0,12,Clouds,light rain,2012-10-18 16:00:00,6686
None,286.97,0.0,0.0,15,Clear,light rain,2012-10-18 17:00:00,5154
None,267.43,0.0,0.0,92,Snow,sky is clear,2012-10-18 18:00:00,6409
None,262.62,0.0,0.0,29,Drizzle,broken clouds,2012-10-18 19:00:00,1984
None,270.9,0.0,0.0,43,Rain,sky is clear,2012-10-18 20:00:00,2327
New Years Day,282.61,0.0906,0.0,50,Thunderstorm,broken clouds,2012-10-18 21:00:00,2616
None,286.94,0.0,0.0,63,Drizzle,light rain,2012-10-18 22:00:00,1445
None,285.48,0.0,0.0,66,Drizzle,few clouds,2012-10-18 23:00:00,2399
None,297.48,0.0,0.0,75,Drizzle,mist,2012-10-19 00:00:00,118
None,262.03,0.0,0.0,35,Mist,overcast clouds,2012-10-19 01:00:00,556
None,285.02,0.0,0.0,99,Clouds,few clouds,2012-10-19 02:00:00,761
None,255.56,0.0,0.0,36,Thunderstorm,light rain,2012-10-19 03:00:00,617
None,280.14,0.0,0.0,35,Clear,few clouds,2012-10-19 04:00:00,487
None,282.12,0.0,0.0,1,Snow,few clouds,2012-10-19 05:00:00,604
None,261.89,0.0,0.0,58,Drizzle,few clouds,2012-10-19 06:00:00,2027
None,271.54,0.0,0.0,35,Snow,light snow,2012-10-19 07:00:00,6029
None,295.5,0.0,0.0,86,Mist,light rain,2012-10-19 08:00:00,4535
None,258.16,0.0,0.0,58,Clear,overcast clouds,2012-10-19 09:00:00,5184
None,273.9,0.0,0.0,57,Rain,heavy intensity rain,2012-10-19 10:00:00,2019
None,301.3,0.0,0.0,46,Clear,heavy intensity rain,2012-10-19 11:00:00,2320
None,277.73,0.0,0.0,51,Clear,scattered clouds,2012-10-19 12:00:00,3799
None,289.88,0.0,0.0,97,Drizzle,overcast clouds,2012-10-19 13:00:00,2511
None,295.48,0.0,0.0,5,Clouds,scattered clouds,2012-10-19 14:00:00,2399
None,261.21,0.0,0.0,21,Snow,heavy intensity rain,2012-10-19 15:00:00,2653
None,262.0,0.0,0.0,56,Clouds,sky is clear,2012-10-19 16:00:00,5971
None,291.72,0.0,0.0,14,Clouds,light rain,2012-10-19 17:00:00,6906
None,291.43,0.0,0.0,80,Rain,few clouds,2012-10-19 18:00:00,6166
None,253.31,0.0,0.0,54,Clear,scattered clouds,2012-10-19 19:00:00,2315
None,267.74,0.0,0.0,56,Clear,light rain,2012-10-19 20:00:00,2577
New Years Day,271.92,0.0,0.0,96,Mist,sky is clear,2012-10-19 21:00:00,2033
None,295.6,0.1438,0.0,42,Snow,mist,2012-10-19 22:00:00,1926
None,273.2,0.0,0.0,67,Rain,overcast clouds,2012-10-19 23:00:00,2053
None,300.93,0.0,0.0,53,Thunderstorm,light snow,2012-10-20 00:00:00,100
None,304.81,0.0,0.0,60,Fog,sky is clear,2012-10-20 01:00:00,202
None,292.94,0.0537,0.0,67,Clouds,heavy intensity rain,2012-10-20 02:00:00,235
None,286.65,0.0283,0.0,45,Thunderstorm,heavy intensity rain,2012-10-20 03:00:00,112
None,271.55,0.0,0.0,97,Mist,scattered clouds,2012-10-20 04:00:00,239
None,253.69,0.0,0.0,94,Mist,overcast clouds,2012-10-20 05:00:00,174
None,281.52,0.0,0.0,90,Clear,light rain,2012-10-20 06:00:00,949
None,269.89,0.0,0.0,61,Rain,scattered clouds,2012-10-20 07:00:00,1113
None,269.3,0.0,0.0,46,Thunderstorm,mist,2012-10-20 08:00:00,1369
None,287.82,0.5113,0.0,48,Fog,sky is clear,2012-10-20 09:00:00,2165
None,275.5,0.0,0.0,89,Clouds,overcast clouds,2012-10-20 10:00:00,1104
None,291.37,0.0,0.0,57,Fog,overcast clouds,2012-10-20 11:00:00,4215
None,271.9,0.0,0.0,57,Mist,broken clouds,2012-10-20 12:00:00,3181
None,258.3,0.0,0.0,33,Clouds,overcast clouds,2012-10-20 13:00:00,3337
None,275.37,0.0,0.0,25,Clouds,few clouds,2012-10-20 14:00:00,3577
None,302.31,0.0,0.0,67,Clear,light rain,2012-10-20 15:00:00,4991
None,294.08,0.0,0.0,100,Snow,sky is clear,2012-10-20 16:00:00,4811
None,261.32,0.0,0.0,16,Clear,heavy intensity rain,2012-10-20 17:00:00,1876
None,271.52,0.0,0.0,60,Clear,scattered clouds,2012-10-20 18:00:00,2395
None,301.03,0.0,0.0,92,Clouds,scattered clouds,2012-10-20 19:00:00,1803
None,256.8,0.6155,0.0,66,Haze,overcast clouds,2012-10-20 20:00:00,2443
None,263.97,0.0,0.0,4,Clear,scattered clouds,2012-10-20 21:00:00,804
None,264.42,0.0,0.0,41,Mist,few clouds,2012-10-20 22:00:00,1926
Martin Luther King Jr Day,281.4,0.0,0.0,79,Clear,sky is clear,2012-10-20 23:00:00,2019
None,272.59,1.0909,0.0,4,Clouds,broken clouds,2012-10-21 00:00:00,311
None,254.39,0.0,0.0,5,Mist,heavy intensity rain,2012-10-21 01:00:00,414
None,284.6,0.0,0.0,85,Mist,sky is clear,2012-10-21 02:00:00,421
None,255.45,0.0,0.0,33,Snow,broken clouds,2012-10-21 03:00:00,399
None,283.35,0.0,0.0,77,Clouds,heavy intensity rain,2012-10-21 04:00:00,96
None,277.89,0.0,0.0,54,Snow,overcast clouds,2012-10-21 05:00:00,404
None,277.15,0.0,0.0,67,Rain,light snow,2012-10-21 06:00:00,1622
None,253.71,0.0,0.0,55,Clouds,heavy intensity rain,2012-10-21 07:00:00,1735
None,285.16,0.0,0.0,28,Clear,overcast clouds,2012-10-21 08:00:00,1455
Thanksgiving Day,273.72,0.0,0.0,76,Snow,heavy intensity rain,2012-10-21 09:00:00,1068
None,272.61,0.0,0.0,93,Snow,mist,2012-10-21 10:00:00,1169
None,282.8,0.0,0.0,8,Clouds,broken clouds,2012-10-21 11:00:00,3135
None,283.34,0.0,0.0,31,Drizzle,sky is clear,2012-10-21 12:00:00,3629
None,250.83,0.0,0.0,84,Rain,overcast clouds,2012-10-21 13:00:00,4193
None,256.89,0.0,0.0,33,Clouds,mist,2012-10-21 14:00:00,4182
None,263.01,0.3282,0.0,17,Thunderstorm,heavy intensity rain,2012-10-21 15:00:00,3156
None,287.29,0.0,0.0,61,Clouds,sky is clear,2012-10-21 16:00:00,2619
None,281.72,0.0,0.0,48,Clouds,mist,2012-10-21 17:00:00,1630
None,291.67,0.0,0.0,88,Snow,light snow,2012-10-21 18:00:00,2427
None,290.73,0.0,0.0,24,Rain,overcast clouds,2012-10-21 19:00:00,1881
None,296.93,0.0,0.0,73,Clouds,scattered clouds,2012-10-21 20:00:00,2169
Labor Day,270.72,0.0,0.0,47,Clouds,overcast clouds,2012-10-21 21:00:00,1540
None,268.98,0.0,0.0,54,Snow,overcast clouds,2012-10-21 22:00:00,2297
None,295.71,0.0,0.0,32,Rain,mist,2012-10-21 23:00:00,916
None,263.07,0.0,0.0,98,Mist,scattered clouds,2012-10-22 00:00:00,206
None,275.36,0.0,0.0,36,Clouds,scattered clouds,2012-10-22 01:00:00,472
None,260.69,0.0,0.0,26,Thunderstorm,sky is clear,2012-10-22 02:00:00,720
None,300.26,0.0,0.0,60,Drizzle,light snow,2012-10-22 03:00:00,137
None,272.43,0.0,0.0,52,Clear,broken clouds,2012-10-22 04:00:00,713
None,261.69,0.0,0.0,6,Clear,few clouds,2012-10-22 05:00:00,592
None,288.06,0.0,0.0,36,Haze,scattered clouds,2012-10-22 06:00:00,2001
None,263.46,0.0,0.0,99,Clouds,few clouds,2012-10-22 07:00:00,5619
None,301.89,0.0,0.0,49,Clear,light rain,2012-10-22 08:00:00,5641
Thanksgiving Day,270.22,0.0,0.0051,85,Rain,few clouds,2012-10-22 09:00:00,5059
None,286.56,0.0,0.0,56,Mist,few clouds,2012-10-22 10:00:00,3624
None,268.99,0.0,0.0,41,Drizzle,overcast clouds,2012-10-22 11:00:00,2487
None,294.4,0.0,0.0,46,Mist,sky is clear,2012-10-22 12:00:00,3260
New Years Day,299.33,0.0,0.0,97,Fog,scattered clouds,2012-10-22 13:00:00,2896
None,293.34,0.0,0.0,71,Snow,broken clouds,2012-10-22 14:00:00,3295
None,296.67,0.0,0.0,35,Rain,overcast clouds,2012-10-22 15:00:00,3212
None,255.6,0.0,0.0505,78,Clouds,few clouds,2012-10-22 16:00:00,5703
None,300.82,0.0,0.0,20,Clear,mist,2012-10-22 17:00:00,6470
None,284.34,0.0,0.0,94,Fog,light snow,2012-10-22 18:00:00,5580
None,297.81,0.0,0.0,27,Clear,few clouds,2012-10-22 19:00:00,1989
None,287.64,0.0,0.0,16,Rain,sky is clear,2012-10-22 20:00:00,2060
None,261.1,0.0,0.0,43,Clouds,scattered clouds,2012-10-22 21:00:00,1446
None,283.53,0.0,0.0,85,Clear,scattered clouds,2012-10-22 22:00:00,2299
None,255.0,0.0,0.0,52,Clear,few clouds,2012-10-22 23:00:00,1353
None,288.26,0.0,0.0,14,Mist,light rain,2012-10-23 00:00:00,735
None,272.5,0.0,0.0,14,Clear,light rain,2012-10-23 01:00:00,514
None,258.35,0.0,0.0,39,Rain,few clouds,2012-10-23 02:00:00,165
None,303.86,0.0,0.0,78,Mist,heavy intensity rain,2012-10-23 03:00:00,776
None,299.56,1.2263,0.0,40,Drizzle,sky is clear,2012-10-23 04:00:00,364
None,299.14,0.0,0.0,46,Rain,light rain,2012-10-23 05:00:00,299
None,293.39,0.0,0.0,27,Thunderstorm,heavy intensity rain,2012-10-23 06:00:00,2292
None,288.06,0.0,0.0,71,Clear,light rain,2012-10-23 07:00:00,5508
None,286.03,0.0,0.0,64,Clear,light snow,2012-10-23 08:00:00,6641
None,255.84,0.0,0.0,10,Clouds,few clouds,2012-10-23 09:00:00,6273
None,299.53,0.0,0.0,77,Clear,broken clouds,2012-10-23 10:00:00,2957
None,298.46,0.0,0.0,54,Clouds,heavy intensity rain,2012-10-23 11:00:00,3011
None,291.13,0.0,0.0,9,Rain,mist,2012-10-23 12:00:00,2452
None,301.0,0.0,0.0,30,Clear,broken clouds,2012-10-23 13:00:00,3227
None,280.42,0.0,0.0,68,Drizzle,light snow,2012-10-23 14:00:00,2911
None,274.62,0.0,0.0,85,Fog,light snow,2012-10-23 15:00:00,2217
None,303.24,0.0,0.0684,94,Clear,light snow,2012-10-23 16:00:00,7479
None,275.53,0.0,0.0,76,Fog,few clouds,2012-10-23 17:00:00,7388
None,285.27,0.0,0.0,96,Clear,mist,2012-10-23 18:00:00,5550
None,270.52,0.0,0.0,2,Clouds,light snow,2012-10-23 19:00:00,2512
None,285.0,0.0,0.0,14,Clear,light rain,2012-10-23 20:00:00,2477
Martin Luther King Jr Day,289.61,0.0,0.0,99,Clear,scattered clouds,2012-10-23 21:00:00,1556
None,284.36,0.0,0.0,89,Rain,scattered clouds,2012-10-23 22:00:00,1222
None,278.3,0.0,0.0,33,Rain,scattered clouds,2012-10-23 23:00:00,1721
None,266.51,0.0,0.0,90,Clouds,light snow,2012-10-24 00:00:00,179
None,285.41,0.0,0.0,6,Mist,light snow,2012-10-24 01:00:00,259
None,299.96,0.0,0.0,6,Clouds,broken clouds,2012-10-24 02:00:00,302
None,250.38,0.0,0.0,4,Drizzle,broken clouds,2012-10-24 03:00:00,738
None,257.37,0.0,0.0,41,Fog,overcast clouds,2012-10-24 04:00:00,521
None,256.59,0.0,0.0,14,Haze,overcast clouds,2012-10-24 05:00:00,687
None,300.78,0.0,0.0,45,Snow,sky is clear,2012-10-24 06:00:00,1968
None,286.45,0.1115,0.0,17,Thunderstorm,broken clouds,2012-10-24 07:00:00,5515
None,302.35,0.0,0.0,3,Clouds,broken clouds,2012-10-24 08:00:00,5848
None,282.05,0.0,0.0,2,Clear,heavy intensity rain,2012-10-24 09:00:00,5015
None,275.4,0.0,0.0,96,Clear,few clouds,2012-10-24 10:00:00,3039
None,293.58,0.0,0.0,80,Mist,mist,2012-10-24 11:00:00,2791
None,258.85,0.0,0.0,83,Rain,few clouds,2012-10-24 12:00:00,2335
None,270.97,0.0,0.0,95,Snow,broken clouds,2012-10-24 13:00:00,3782
None,275.65,0.0,0.0,15,Clear,light rain,2012-10-24 14:00:00,2257
None,266.42,0.4062,0.0,16,Rain,few clouds,2012-10-24 15:00:00,2496
None,270.42,0.0,0.0,92,Snow,sky is clear,2012-10-24 16:00:00,5895
None,254.3,0.0,0.0,56,Mist,sky is clear,2012-10-24 17:00:00,7207
None,260.89,0.0,0.0,70,Drizzle,scattered clouds,2012-10-24 18:00:00,5851
None,268.45,0.0163,0.0,19,Rain,light snow,2012-10-24 19:00:00,1889
None,293.77,0.0,0.0,46,Clear,light rain,2012-10-24 20:00:00,1579
None,260.04,0.0,0.0,71,Snow,few clouds,2012-10-24 21:00:00,2768
None,269.07,0.0,0.0,72,Clouds,heavy intensity rain,2012-10-24 22:00:00,2156
None,253.57,0.0,0.0,0,Mist,few clouds,2012-10-24 23:00:00,1890
None,280.64,0.0,0.0,43,Clouds,sky is clear,2012-10-25 00:00:00,506
None,283.62,0.0,0.0,39,Clear,light snow,2012-10-25 01:00:00,692
None,297.6,0.0,0.0,42,Haze,heavy intensity rain,2012-10-25 02:00:00,347
None,295.05,0.0,0.0,71,Clear,scattered clouds,2012-10-25 03:00:00,656
None,265.7,0.1883,0.0,57,Clear,mist,2012-10-25 04:00:00,496
None,257.53,0.0,0.0,31,Clear,broken clouds,2012-10-25 05:00:00,247
None,258.58,0.0,0.0,13,Clouds,mist,2012-10-25 06:00:00,2266
None,303.29,0.0,0.0,60,Haze,few clouds,2012-10-25 07:00:00,4784
None,287.03,0.0,0.0,44,Clouds,light rain,2012-10-25 08:00:00,6944
Christmas Day,252.34,0.0,0.0,81,Clear,overcast clouds,2012-10-25 09:00:00,4511
None,257.52,0.0,0.0,57,Thunderstorm,scattered clouds,2012-10-25 10:00:00,3630
None,276.72,0.0,0.0,46,Drizzle,overcast clouds,2012-10-25 11:00:00,3325
None,261.43,0.0,0.0,18,Clouds,scattered clouds,2012-10-25 12:00:00,3276
None,294.2,0.0,0.0,91,Rain,broken clouds,2012-10-25 13:00:00,2498
None,281.53,0.0,0.0,86,Haze,light rain,2012-10-25 14:00:00,2753
None,283.69,0.0,0.0,27,Rain,light snow,2012-10-25 15:00:00,2034
None,275.46,0.0,0.0,68,Clouds,heavy intensity rain,2012-10-25 16:00:00,5089
Martin Luther King Jr Day,264.08,0.0,0.0,40,Clear,light rain,2012-10-25 17:00:00,5775
None,282.42,0.0,0.0,64,Drizzle,mist,2012-10-25 18:00:00,6625
None,289.43,0.0,0.0,71,Clear,mist,2012-10-25 19:00:00,2221
None,270.4,0.0,0.0,11,Snow,sky is clear,2012-10-25 20:00:00,1617
None,277.77,0.0,0.2968,88,Clear,light snow,2012-10-25 21:00:00,1314
None,296.18,0.0,0.0,17,Clouds,mist,2012-10-25 22:00:00,1816
None,258.18,0.0,0.0,12,Clouds,mist,2012-10-25 23:00:00,2419
None,279.99,0.0,0.0,58,Clouds,light rain,2012-10-26 00:00:00,580
None,269.16,0.0,0.0,87,Mist,few clouds,2012-10-26 01:00:00,705
None,288.65,0.0,0.0,8,Rain,sky is clear,2012-10-26 02:00:00,572
None,251.03,0.0,0.0,96,Clear,mist,2012-10-26 03:00:00,154
None,286.88,0.0,0.0,76,Clouds,light rain,2012-10-26 04:00:00,492
None,255.66,0.0,0.0,71,Clear,sky is clear,2012-10-26 05:00:00,455
None,253.56,0.0,0.0,87,Clouds,broken clouds,2012-10-26 06:00:00,2643
None,289.85,0.1078,0.0,90,Mist,heavy intensity rain,2012-10-26 07:00:00,5228
Veterans Day,285.22,0.0,0.0,47,Clear,sky is clear,2012-10-26 08:00:00,5175
None,299.22,0.0,0.0,26,Clear,light rain,2012-10-26 09:00:00,6392
None,278.58,0.1881,0.0,85,Fog,broken clouds,2012-10-26 10:00:00,2456
None,279.15,0.0,0.0,43,Clouds,sky is clear,2012-10-26 11:00:00,2919
None,288.89,0.1238,0.0,87,Clear,mist,2012-10-26 12:00:00,2191
Thanksgiving Day,267.79,0.0,0.0,60,Clear,scattered clouds,2012-10-26 13:00:00,2738
None,252.03,0.0,0.0,87,Clouds,scattered clouds,2012-10-26 14:00:00,3712
None,262.65,1.2897,0.0,81,Mist,broken clouds,2012-10-26 15:00:00,3122
None,263.09,0.0,0.0,31,Fog,mist,2012-10-26 16:00:00,6571
Veterans Day,268.46,0.0,0.0,50,Rain,scattered clouds,2012-10-26 17:00:00,5977
None,301.89,0.0,0.0,56,Haze,overcast clouds,2012-10-26 18:00:00,6008
None,294.27,0.2444,0.0,16,Clouds,broken clouds,2012-10-26 19:00:00,1295
None,301.48,0.0,0.0,81,Thunderstorm,sky is clear,2012-10-26 20:00:00,1862
None,304.92,0.0,0.0,4,Haze,mist,2012-10-26 21:00:00,2413
None,273.86,0.0,0.0,68,Drizzle,mist,2012-10-26 22:00:00,1236
None,262.49,0.0,0.0,12,Rain,heavy intensity rain,2012-10-26 23:00:00,2592
None,280.8,0.0,0.0,58,Snow,light rain,2012-10-27 00:00:00,232
None,298.46,0.0212,0.0,2,Clouds,overcast clouds,2012-10-27 01:00:00,62
None,275.62,0.0,0.0,14,Snow,light snow,2012-10-27 02:00:00,328
None,277.8,0.0,0.0,4,Fog,sky is clear,2012-10-27 03:00:00,266
None,257.39,0.0,0.0,98,Rain,broken clouds,2012-10-27 04:00:00,404
None,273.13,0.0,0.0,58,Clouds,scattered clouds,2012-10-27 05:00:00,410
None,271.28,0.0,0.0,4,Mist,scattered clouds,2012-10-27 06:00:00,2096
None,269.34,0.0,0.0,16,Rain,heavy intensity rain,2012-10-27 07:00:00,861
None,298.8,0.0,0.0,48,Clouds,sky is clear,2012-10-27 08:00:00,1395
None,253.26,0.0,0.244,67,Clear,broken clouds,2012-10-27 09:00:00,1528
None,303.47,0.0,0.0,45,Rain,mist,2012-10-27 10:00:00,2165
None,250.45,0.0,0.0,30,Rain,mist,2012-10-27 11:00:00,2896
None,302.01,0.0,0.0677,53,Mist,light snow,2012-10-27 12:00:00,3198
None,280.14,0.0,0.0,1,Clear,few clouds,2012-10-27 13:00:00,4724
None,288.63,0.0,0.0,79,Clouds,overcast clouds,2012-10-27 14:00:00,4135
None,260.29,0.0,0.0,27,Clear,broken clouds,2012-10-27 15:00:00,2895
None,285.98,0.0,0.0,91,Clear,few clouds,2012-10-27 16:00:00,4992
None,298.51,0.0,0.0,90,Drizzle,sky is clear,2012-10-27 17:00:00,2056
None,257.67,0.0,0.0,92,Fog,few clouds,2012-10-27 18:00:00,875
None,256.99,0.0,0.0,36,Clouds,scattered clouds,2012-10-27 19:00:00,1064
None,266.72,0.0,0.0,16,Snow,light rain,2012-10-27 20:00:00,1254
None,258.89,0.0,0.0,67,Fog,sky is clear,2012-10-27 21:00:00,1517
None,256.09,0.0,0.0,82,Drizzle,heavy intensity rain,2012-10-27 22:00:00,1534
None,287.31,0.0,0.0,31,Rain,broken clouds,2012-10-27 23:00:00,2207
None,261.76,0.0,0.0,63,Rain,light snow,2012-10-28 00:00:00,101
None,286.69,0.3914,0.0,30,Clear,scattered clouds,2012-10-28 01:00:00,388
None,297.41,0.0,0.0,67,Clouds,overcast clouds,2012-10-28 02:00:00,416
None,285.86,0.0,0.0,86,Drizzle,light rain,2012-10-28 03:00:00,193
None,256.57,0.0,0.0,70,Drizzle,few clouds,2012-10-28 04:00:00,422
None,281.55,0.0,0.0,17,Clouds,sky is clear,2012-10-28 05:00:00,118
None,271.65,0.0,0.0,47,Mist,mist,2012-10-28 06:00:00,1922
None,268.89,0.0,0.0,28,Snow,broken clouds,2012-10-28 07:00:00,1195
None,267.52,0.0,0.0,84,Clear,broken clouds,2012-10-28 08:00:00,1848
None,301.12,0.0,0.0,12,Clear,mist,2012-10-28 09:00:00,1747
None,290.84,0.0,0.0,37,Clear,light snow,2012-10-28 10:00:00,1690
None,257.36,0.0,0.0,1,Rain,light rain,2012-10-28 11:00:00,3992
None,276.18,0.2506,0.0,65,Rain,overcast clouds,2012-10-28 12:00:00,3667
None,267.5,0.0,0.0,38,Clear,few clouds,2012-10-28 13:00:00,3562
None,303.79,0.0,0.0,13,Clouds,overcast clouds,2012-10-28 14:00:00,4656
None,303.79,0.0,0.0,96,Clouds,heavy intensity rain,2012-10-28 15:00:00,3565
None,267.57,0.0,0.0,53,Rain,overcast clouds,2012-10-28 16:00:00,3709
None,269.37,0.0,0.0,7,Clouds,scattered clouds,2012-10-28 17:00:00,1734
None,282.97,0.0,0.0,84,Clear,light snow,2012-10-28 18:00:00,1197
None,276.36,0.0,0.0,15,Clear,heavy intensity rain,2012-10-28 19:00:00,2046
None,261.72,0.0,0.0,75,Clear,scattered clouds,2012-10-28 20:00:00,1433
None,286.32,0.0,0.0,53,Clouds,broken clouds,2012-10-28 21:00:00,1956
None,268.38,0.0,0.0,22,Thunderstorm,scattered clouds,2012-10-28 22:00:00,1986
None,285.95,0.0,0.0,38,Snow,sky is clear,2012-10-28 23:00:00,2038
None,271.1,0.0,0.0,86,Mist,scattered clouds,2012-10-29 00:00:00,314
None,288.51,0.0,0.0,25,Fog,sky is clear,2012-10-29 01:00:00,737
None,286.73,0.0,0.0,74,Rain,heavy intensity rain,2012-10-29 02:00:00,667
Memorial Day,277.98,0.0901,0.0,57,Clear,few clouds,2012-10-29 03:00:00,88
None,288.76,0.0,0.0,27,Rain,light rain,2012-10-29 04:00:00,153
None,275.35,0.0,0.0,50,Clouds,light rain,2012-10-29 05:00:00,571
None,256.39,0.0,0.0,46,Clouds,broken clouds,2012-10-29 06:00:00,2112
None,260.02,0.0,0.0,25,Rain,sky is clear,2012-10-29 07:00:00,6042
None,263.53,0.0,0.0,58,Clouds,scattered clouds,2012-10-29 08:00:00,5697
None,253.48,0.0,0.0,68,Drizzle,broken clouds,2012-10-29 09:00:00,6176
None,289.13,0.0,0.0,80,Clouds,light rain,2012-10-29 10:00:00,3191
None,270.21,0.0,0.0,18,Rain,scattered clouds,2012-10-29 11:00:00,2169
None,255.14,0.0,0.0,99,Rain,few clouds,2012-10-29 12:00:00,3416
Thanksgiving Day,295.1,0.0,0.0,72,Snow,sky is clear,2012-10-29 13:00:00,2945
None,287.6,0.0,0.0,36,Clear,heavy intensity rain,2012-10-29 14:00:00,2794
None,274.87,0.0,0.0,74,Mist,sky is clear,2012-10-29 15:00:00,2633
None,263.61,0.0,0.0,46,Snow,mist,2012-10-29 16:00:00,6217
None,258.35,0.0,0.0,8,Clouds,few clouds,2012-10-29 17:00:00,6540
